[INFO] [1789635018.730863685] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635148.986201297] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789635149.142336171] [vision_manager]: Book detected: xyz=(-0.086, -0.182, 0.400), center=(252, 96)
[INFO] [1789635149.144157632] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635149.145875005] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635149.147706302] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635149.150336436] [vision_manager]: Book detected: xyz=(-0.126, -0.004, 0.563), center=(249, 238)
[INFO] [1789635149.151457625] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635149.306573204] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635149.308188472] [vision_manager]: Book detected: xyz=(-0.105, -0.096, 0.483), center=(251, 177)
[INFO] [1789635149.309600844] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635149.310978603] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635149.312406846] [vision_manager]: Book detected: xyz=(-0.126, -0.004, 0.563), center=(249, 238)
[INFO] [1789635149.313451636] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635149.467860983] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635149.469128542] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635149.470239346] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635149.471307877] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635149.472498210] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635149.473925609] [vision_manager]: Book detected: xyz=(-0.088, 0.038, 0.400), center=(250, 270)
[INFO] [1789635149.604964607] [vision_manager]: Book detected: xyz=(-0.086, -0.182, 0.400), center=(252, 96)
[INFO] [1789635149.605996878] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635149.606987873] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635149.607961643] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635149.608950169] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789635149.609886374] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635149.749266932] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635149.750247432] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635149.751183191] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635149.752107116] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635149.753005153] [vision_manager]: Book detected: xyz=(-0.126, 0.000, 0.563), center=(249, 240)
[INFO] [1789635149.753922218] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789635149.754567028] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635149.890932976] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635149.891997533] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635149.892995536] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635149.893930887] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635149.894859597] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635149.895776140] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789635149.896428249] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635150.033948609] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635150.035087991] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635150.036173777] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635150.037189860] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635150.038160948] [vision_manager]: Book detected: xyz=(-0.126, 0.000, 0.563), center=(249, 240)
[INFO] [1789635150.039143346] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635150.039822774] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635150.187779068] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635150.189233244] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635150.190447221] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635150.191635884] [vision_manager]: Book detected: xyz=(0.622, 0.000, 0.869), center=(547, 240)
[INFO] [1789635150.193242118] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635150.195374344] [vision_manager]: Book detected: xyz=(-0.090, 0.034, 0.400), center=(249, 267)
[INFO] [1789635150.349744465] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635150.351402087] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635150.352800969] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635150.354291565] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635150.355645663] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635150.357021122] [vision_manager]: Book detected: xyz=(-0.090, 0.034, 0.400), center=(249, 267)
[INFO] [1789635150.499463402] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635150.500800690] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635150.502337354] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635150.503720982] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635150.505217458] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635150.506929944] [vision_manager]: Book detected: xyz=(-0.088, 0.038, 0.400), center=(250, 270)
[INFO] [1789635150.641185046] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635150.642200453] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635150.643094112] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635150.643965544] [vision_manager]: Book detected: xyz=(0.616, 0.000, 0.869), center=(545, 240)
[INFO] [1789635150.644838014] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635150.784240582] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635150.785166867] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635150.786034306] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635150.786895230] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635150.787730793] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635150.925598763] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635150.926760410] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635150.927844759] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635150.928837774] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635150.929811487] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635150.930863225] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789635150.931549661] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635151.065980902] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635151.067072002] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635151.068082428] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635151.069074433] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635151.070103687] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635151.208872971] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635151.210824053] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635151.212733436] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635151.214732932] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635151.216535204] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635151.218115210] [vision_manager]: Book detected: xyz=(-0.091, 0.034, 0.400), center=(248, 267)
[INFO] [1789635151.377928431] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635151.380496698] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635151.383075703] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635151.384683851] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635151.386209470] [vision_manager]: Book detected: xyz=(-0.124, -0.004, 0.563), center=(250, 238)
[INFO] [1789635151.387092716] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635151.552802110] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635151.554284183] [vision_manager]: Book detected: xyz=(-0.105, -0.096, 0.483), center=(251, 177)
[INFO] [1789635151.555640721] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635151.556995844] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635151.558234453] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635151.559627950] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635151.560602128] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635151.682613216] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635151.683840844] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635151.684898523] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635151.685926834] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635151.686957042] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635151.687996513] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635151.688696261] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635151.823959985] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635151.825729017] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635151.827368843] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635151.828737695] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635151.830086700] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635151.830940191] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635151.954623531] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635151.955577542] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.483), center=(250, 177)
[INFO] [1789635151.956474860] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635151.957353584] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635151.958244719] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635151.959163449] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635151.959820609] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635152.089665711] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635152.090700789] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635152.091684975] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635152.092665680] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635152.093657425] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635152.094643558] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635152.236932004] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635152.238318416] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.483), center=(250, 177)
[INFO] [1789635152.239631349] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635152.240951438] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635152.242182784] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635152.243335889] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635152.244136088] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635152.377967579] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635152.378998114] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635152.380018820] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635152.381193338] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635152.382462542] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635152.383582986] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635152.384298903] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635152.525083760] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635152.526357082] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.483), center=(250, 177)
[INFO] [1789635152.527657342] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635152.529731006] [vision_manager]: Book detected: xyz=(0.663, 0.000, 0.869), center=(562, 240)
[INFO] [1789635152.531733616] [vision_manager]: Book detected: xyz=(-0.126, -0.002, 0.563), center=(249, 239)
[INFO] [1789635152.533594294] [vision_manager]: Book detected: xyz=(-0.088, 0.039, 0.400), center=(250, 271)
[INFO] [1789635152.534638506] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635152.684265954] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635152.685310771] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635152.686320810] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635152.687323510] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635152.688323712] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635152.689337023] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789635152.839408154] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635152.840540368] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635152.841712695] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635152.842778732] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635152.843810519] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635152.844825156] [vision_manager]: Book detected: xyz=(-0.091, 0.030, 0.400), center=(248, 264)
[INFO] [1789635152.993432387] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635152.994789293] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635152.996112980] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635152.997417251] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635152.998577890] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635152.999690833] [vision_manager]: Book detected: xyz=(-0.091, 0.033, 0.400), center=(248, 266)
[INFO] [1789635153.139290809] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635153.140982021] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635153.190485834] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635153.191403756] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635153.192268232] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635153.193167223] [vision_manager]: Book detected: xyz=(-0.091, 0.039, 0.400), center=(248, 271)
[INFO] [1789635153.344116748] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635153.346308559] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635153.348282242] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635153.349904865] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635153.351351488] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635153.352750665] [vision_manager]: Book detected: xyz=(-0.091, 0.034, 0.400), center=(248, 267)
[INFO] [1789635153.481657588] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635153.482615034] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635153.483521626] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635153.484411647] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635153.485296366] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635153.486185761] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789635153.623346041] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635153.625096754] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635153.626789651] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635153.628341942] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635153.629771529] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635153.631259409] [vision_manager]: Book detected: xyz=(-0.091, 0.035, 0.400), center=(248, 268)
[INFO] [1789635153.772066642] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635153.773187424] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635153.774272900] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635153.775346618] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635153.776426695] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635153.777564451] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789635153.935266520] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635153.936618387] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635153.937857350] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635153.939172874] [vision_manager]: Book detected: xyz=(0.663, 0.000, 0.869), center=(562, 240)
[INFO] [1789635153.940514106] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789635153.941935520] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789635154.112893303] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635154.114432158] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635154.115925714] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635154.117225585] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635154.118592261] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635154.119834054] [vision_manager]: Book detected: xyz=(-0.091, 0.039, 0.400), center=(248, 271)
[INFO] [1789635154.287551143] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635154.289683859] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635154.291594772] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635154.293678474] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635154.295505673] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635154.297056400] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635154.443321211] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635154.444515663] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635154.445628763] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635154.446749011] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635154.447817900] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635154.588541830] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635154.589629361] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635154.590691191] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635154.591631202] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635154.592548041] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635154.717332266] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635154.718565823] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635154.719727224] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635154.721045562] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635154.722179287] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635154.723315874] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635154.862658613] [vision_manager]: Book detected: xyz=(-0.086, -0.178, 0.401), center=(252, 99)
[INFO] [1789635154.863796359] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635154.864702419] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635154.865569301] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635154.866553150] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635155.039561651] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635155.040805304] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635155.041822036] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635155.042825774] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635155.043850742] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635155.204044888] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635155.205251521] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635155.206396844] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635155.207549202] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635155.208740276] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635155.367171307] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635155.368623029] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
