[INFO] [1789634848.734569019] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789634856.664178734] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634856.665550769] [vision_manager]: Book detected: xyz=(-0.097, -0.021, 0.439), center=(250, 225)
[INFO] [1789634856.791595505] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634856.793570135] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634856.795401075] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634856.797216727] [vision_manager]: Book detected: xyz=(0.411, 0.002, 0.593), center=(540, 241)
[INFO] [1789634856.798995313] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634856.938008873] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634856.939595339] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789634856.945601060] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634856.946815554] [vision_manager]: Book detected: xyz=(0.608, 0.003, 0.869), center=(542, 241)
[INFO] [1789634856.948059799] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789634856.949254909] [vision_manager]: Book detected: xyz=(-0.092, 0.029, 0.400), center=(247, 263)
[INFO] [1789634857.081134221] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634857.082366752] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789634857.083575128] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634857.084773179] [vision_manager]: Book detected: xyz=(0.611, 0.003, 0.869), center=(543, 241)
[INFO] [1789634857.085968973] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789634857.087217268] [vision_manager]: Book detected: xyz=(-0.093, 0.032, 0.400), center=(246, 265)
[INFO] [1789634857.243720042] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634857.244720771] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789634857.245681090] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634857.246597270] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789634857.247544781] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789634857.248548301] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789634857.414659072] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634857.416796927] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634857.418831850] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634857.420197439] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634857.421394178] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789634857.422440138] [vision_manager]: Book detected: xyz=(-0.092, 0.033, 0.400), center=(247, 266)
[INFO] [1789634857.559761093] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634857.560835137] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634857.561841098] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634857.562836483] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634857.563817780] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789634857.564996661] [vision_manager]: Book detected: xyz=(-0.092, 0.033, 0.400), center=(247, 266)
[INFO] [1789634857.703375189] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634857.704359243] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634857.705342833] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634857.706311509] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634857.707269625] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789634857.708181215] [vision_manager]: Book detected: xyz=(-0.092, 0.035, 0.400), center=(247, 268)
[INFO] [1789634857.858575153] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634857.859837242] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634857.861066926] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634857.862277590] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789634857.863316118] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789634857.864430210] [vision_manager]: Book detected: xyz=(-0.092, 0.035, 0.400), center=(247, 268)
[INFO] [1789634858.078286859] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634858.079346491] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634858.080300199] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634858.081222806] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789634858.082156026] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789634858.083061311] [vision_manager]: Book detected: xyz=(-0.091, 0.034, 0.400), center=(248, 267)
[INFO] [1789634858.239864995] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634858.241479144] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789634858.242963861] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634858.244472324] [vision_manager]: Book detected: xyz=(0.625, 0.003, 0.869), center=(548, 241)
[INFO] [1789634858.245955384] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634858.247541828] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789634858.424673703] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634858.426194121] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634858.427642756] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634858.429091755] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634858.430358881] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789634858.431580377] [vision_manager]: Book detected: xyz=(-0.090, 0.035, 0.400), center=(249, 268)
[INFO] [1789634858.575820644] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634858.577123409] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789634858.578299573] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634858.579477271] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634858.580567159] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789634858.581643286] [vision_manager]: Book detected: xyz=(-0.088, 0.039, 0.400), center=(250, 271)
[INFO] [1789634858.695786724] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789634858.697646282] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789634858.699423783] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634858.700864258] [vision_manager]: Book detected: xyz=(0.611, 0.000, 0.869), center=(543, 240)
[INFO] [1789634858.702697646] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634858.704194798] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789634858.841145263] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634858.842665901] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789634858.843967873] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634858.845184973] [vision_manager]: Book detected: xyz=(0.622, 0.000, 0.869), center=(547, 240)
[INFO] [1789634858.846399584] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634858.847673653] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789634858.982517833] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634858.983763033] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634858.984953438] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634858.986161246] [vision_manager]: Book detected: xyz=(0.614, 0.000, 0.869), center=(544, 240)
[INFO] [1789634858.987349262] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634858.988374971] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789634859.112715046] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634859.113661282] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634859.114556437] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634859.115420546] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634859.116251680] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634859.117078680] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789634859.249179583] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634859.250124426] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634859.251069127] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634859.251956763] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634859.252834733] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789634859.253724642] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789634859.381922192] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634859.383185861] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789634859.384238624] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789634859.385281445] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634859.386319603] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789634859.387360911] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789634859.510252055] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789634859.511201810] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634859.512159965] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634859.513185632] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789634859.514331777] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634859.515731967] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789634859.654102457] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789634859.655353383] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634859.656553008] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634859.657746832] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634859.658939241] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789634859.660141641] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789634859.788541370] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634859.789637299] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634859.790680210] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634859.791708659] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634859.792783139] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789634859.793818105] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789634859.919125555] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634859.920628244] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789634859.922076856] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634859.923475076] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789634859.924693174] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789634859.925903302] [vision_manager]: Book detected: xyz=(-0.091, 0.035, 0.400), center=(248, 268)
[INFO] [1789634860.048086542] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634860.049825140] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789634860.051288751] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634860.052760574] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634860.054214265] [vision_manager]: Book detected: xyz=(-0.091, -0.024, 0.402), center=(248, 221)
[INFO] [1789634860.055698492] [vision_manager]: Book detected: xyz=(-0.091, 0.035, 0.400), center=(248, 268)
[INFO] [1789634860.202078947] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634860.203755846] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789634860.205487359] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634860.206960792] [vision_manager]: Book detected: xyz=(0.619, 0.000, 0.869), center=(546, 240)
[INFO] [1789634860.208432035] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789634860.209883921] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789634860.338636275] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634860.339942289] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789634860.340960060] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634860.341911180] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634860.342866012] [vision_manager]: Book detected: xyz=(-0.126, -0.004, 0.563), center=(249, 238)
[INFO] [1789634860.343794804] [vision_manager]: Book detected: xyz=(-0.090, 0.034, 0.400), center=(249, 267)
[INFO] [1789634860.344457118] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634860.469193885] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634860.470198110] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789634860.471172424] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634860.472130761] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634860.473070399] [vision_manager]: Book detected: xyz=(-0.126, -0.004, 0.563), center=(249, 238)
[INFO] [1789634860.474018625] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789634860.474662438] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634860.609755544] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634860.611257710] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789634860.612706026] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634860.614169963] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634860.615614430] [vision_manager]: Book detected: xyz=(-0.126, -0.004, 0.563), center=(249, 238)
[INFO] [1789634860.616936780] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789634860.617810748] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634860.756112147] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789634860.757786269] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789634860.759273362] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634860.760672253] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789634860.761916474] [vision_manager]: Book detected: xyz=(-0.126, -0.004, 0.563), center=(249, 238)
[INFO] [1789634860.763246537] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789634860.764247016] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634860.911178077] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
